text,label
"Mel Welles, you might remember him as Mr. Mushnick in Roger Corman's Little Shop of Horrors, directs this somewhat interesting yet wholly twisted tale of Dr. Frankenstein's daughter carrying on her father's work after his death and creating a creature not for its intellectual ability or its likelihood to be/do good but rather for its sex appeal. You see, Tania Frankenstein, though a doctor and scientist in her own right, is concerned with really nothing more than satiating her primal desires for the stable boy and making some super sex slave by using his body with the excellent brain of a man she does not love. The story is tissue-thin here, and one gets what one might expect: lots of leering and suggestive comments(surprisingly most from the female lead), special effects that are not so special, acting that lacks depth of characterization, and not really much action or suspense. And while this film is almost barren in regards to good storytelling, Lady Frankenstein does oddly have some aspects which make it watchable - not highly watchable but watchable nonetheless. Italian actress Rosalba Neri AKA Sara Bay/Bey plays the Baron's daughter with some aplomb and lots and lots of sex appeal. She oozes desire and seduction quite well. Her performance is pretty one-dimensional, but she is quite lovely and plays over-the-top a little too well. She is also very open with her performance if you catch my drift. Poor Joseph Cotten, now regulated to European horror films for money, plays the father in a brief yet competent performance. He is the star attraction but gone before the film really kicks into a gear. As for the rest of the cast, Paul Muller is somewhat effective as Dr. Charles Marshall, the baron's assistant and an admirer of the daughter for some time. As crimes and missing persons begin to unfold in the village, policeman(I wasn't buying this)Mickey Hargitay starts to pump Tania for answers - despite what you might think not to her satisfaction. Where the movie really loses credibility is in the final third of the film where the suspect script, weak performances, and lackluster direction all head further South. The creature is revealed and looks quite ridiculous. The film ends somewhat abruptly with one of the hasty resolutions very common in the 1970s. While not nearly as bad and repulsive as some might want you to think, Lady Frankenstein is indeed a very flawed film with some perverse albeit intriguing overtones.",0
"This is definitely one of the weaker of the series of Carry On films. It lacks the usual fun and sparkle and even the cast seem embarrassed by the poor dialogue. By the time this came out, the series was in terminal decline and boy does it show! If you're coming fresh to this series, avoid this one till near the end.",0
"The sort of ""little"" film which studios used to excel at but seldom make anymore. Sort of a ""soul"" version of the more well-known ""The Last Of The Blonde Bombshells"". Ian McShane is excellent as a DJ and aficionado of soul music who becomes obsessed with the idea of re-uniting the members of a classic soul group, and the film follows his exploits as well as those of the group members; a cast which includes such genuine musical talent as Isaac Hayes, as well as acting stalwarts Taurean Blacque, Derrick O'Connor and Antonio Fargas. Not meant to be an epic by any means, this is nonetheless a chunk of solid gold.",1
A good cast... A good idea but turns out it is flawed as hypnosis is not allowed as evidence in courts. So many good actors and they are all acting so badly! So why did they all get attracted to this mess... And yes it has its good points such as lighting etc... But ultimately I wondered two things.... How could so much talent lead to such a bizarre mess? What is that accent that Nigel Hawthorne is putting on? He is/was a great actor and so what is that accent all about? It is impossible to identify? What was he trying to do? Maybe it is his subtle indication as if to say to us: 'I've got involved with a turkey so here's a crap accent to go with it!',0
"I say ""flick"" because this doesn't deserve the appellation ""movie"", and certainly not ""film"". I regret paying for the rental, and although I've never walked out on a movie before, this would have been it, had I seen it in a theatre. A society living underground in the future (oooh, THAT'S original), lots of burning barrel drums, unexplained ambient light shining through windows, an ungrateful woman and her shock-muted son...the list goes on and on. C. Thomas Howell affects the husky voice of the stereotypical loner; you know like Eastwood's been done to death. He needs special sunglasses to remember his wife and child, yet in the flashbacks, he's the same age! Talk about a poor memory! I stared incredulously when the little boy Abe randomly pushes a code into a door and it opens! No tension, pithy religious (what religion?) under/overtones...saddest of all: I expected better from Roddy Piper;<br /><br />Quite possibly the worst movie experience in my life.",0
"I have really nothing to add to all the other comments, save this: To me the film looked like a silent film slowly being adapted to sound. The text boards bringing the story along reinforced that impression I suppose. Along the way the actors were allowed to leave the stilted, theatre-like acting; Marguerite Churchill very much looks like a typical early silent movie heroine at the beginning of the film, but at the end is allowed finer expressions. Gus, the Swede?, reminded me of the comic characters of Shakespeare plays, and Windy sounded to me like an early Donald Duck.<br /><br />It truly amazed me that it was all filmed outdoors, on location, and even though the dust of all the wagons, horses and cattle obscured the view it must actually have been like that for the real settlers! It also was clear to me that many of those Indians must have been real, and I didn't detect any overt racism towards them. And John Wayne looks so incredibly young! As someone who became a real Wayne fan through the cavalry trilogy by John Ford, and thought that Stage Coach was Wayne's first as a leading star, this film was a revelation. The plot is very simple, again reminding me of a silent film, but the grit is very real indeed! An amazing film to have been made with that technique and under those conditions in 1930.",1
"Not quite a bomb? The only thing missing was the enriched uranium. Actually the script ""may"" have worked if the lead roles had been cast with younger actors, but the dramatics of an aging Diane Lane acting as if she was a teenager (or even a twenty-something) was too much to stomach. Every time she (Adrienne) would jump into the arms of Richard Gere and then pull both heels up behind her, you could almost see the grimace of pain on his face as he was probably thinking, ""Oh, my aching back...this babe sure doesn't weight 125 lbs. anymore!"" Anyway, both characters were distinctly unlikeable, especially Richard Gere's: a self absorbed plastic surgeon (Dr. Paul Flanner) that was on some kind of ""soul quest"" after a botched operation left him with a dead patient (an older woman from a small farm). Then there was her angry husband and son he had to deal with to explain what happened. Dr. Flanner is on his way to meet said angry husband (at the husband's request) when he meets up with Adrienne. She is recently split from her unfaithful husband (shock) and is helping out a friend by watching her beach-front cottage rental. Of course, that's where Dr. Flanner ends up staying and they both end up falling MADLY in love (especially after she finds out he is a rich doctor AND a plastic surgeon). In between romantic interludes and a nauseating song/dance routine that Lane (Adrienne) performs while listening to an old LP (no CD's?), they both try to figure how their lives got so totally screwed up. Dr. Flanner was also not much of a father and has a son (who is also a Dr.) who resents him for not being there for him while he was growing up. (Naturally Dr. Flanner was more interested in his medical career at the time rather than raising an impetuous, distracting boy.) To make a long (predictable) story short, Adrienne helps Dr. Flanner face his inner demons as well as confront said angry husband and son of the woman who died on his operating table (after going in for a ""routine"" cyst removal of the face). Dr. Flanner is FINALLY able to tell the husband (played excruciatingly sympathetic by Scott Glenn) that he is sorry for what happened - even though it was all the fault of that danged anesthesiologist. ""I told him she was too old for that much juice!"" Glenn's character,(Robert Torrelson) appears to accept Dr. Flanner's apology. It's hard to tell because his emotional response is so passive by this time that you wonder if if he is even hearing the good Dr. at all or thinking about some acreage that he needs to plow. Ever more circumspect, Dr. Flanner then decides he needs to visit his son (who is now practicing medicine pro-bono in a third world country) to mend their relationship. Unfortunately, that means he must temporarily bid adieu to Adrienne. Of course, while entertaining the natives in Timbuktu, he writes a love letter every hour on the hour to Adrienne (who nearly swoons like a school girl every time she gets one) and tells her that the hardest thing he ever had to do was to tell her goodbye. Evidently, apologizing to Robert Torrelson for his wife's death was the second hardest thing. In the end he gets killed in a freak mud slide (poetic justice as in mud pack?) and she is left with just the memories of what could have been...hopefully no more Gere/Lane sequels!",0
"Long trailer? whoever said that has got to be joking. this has got to be one of the most in depth behind the scenes or making of documentary ever made. how can it be a trailer when several minutes are spent telling the audience how the movie was conceptualized and then brought to the studios? this documentary also spends lots and lots of time detailing how stunts were done and the new technologies created to achieve them. then it shows us how woo ping's team came up with the fight scenes along with blocking tapes that pretty much put to shame the actual scenes with the actors. there is stuff mentioned about matrix reloaded, but there's hardly anything really. if you are a real fan of the matrix, you have to see this documentary. the original documentary in the dvd is good, but incomplete compared to this one. for instance, it never explained why keanu wore a neck brace in the original documentary, but that is explained in Revisited. the Revisited dvd also shows carrie ann moss spraining her ankle during the lobby scene and being really distraught because she feels like she's letting the crew down. and that's just the tip of the iceberg. so ignore that ""just a long trailer"" review and go check it out for yourself. you won't regret it. casual matrix fans need not apply...",1
"This movie was lacking in a lot of areas. It's about this Elvis type guy who races cars and is approached by these BIKERS from SATANS ANGELS. One of them is named Banjo and they beat up college kids for fun. THey want the Elvis guy to be their ""driver"". At times, I wanted the folks from MSTK3000 to be quiet because the movie was actually kind of good. Sure, there was violence and a lot of cheesy lines, such as ""What kind of beer do you want? A COLD ONE"". That was cheesy. The dude who plays Banjo is a great boxer and I was glad to see him do a few fight scenes. Also, the biker named FATS had a NAZI SWASTIKA on his jacket!!! That was pretty bold if I must say so myself.",0
"The basic idea for this movie was good, but there was no real character development and the pacing was slow. Maybe because I saw it in a sloppily edited, pan&scanned video version ? (It went straight to video in France.)",0
"Audio:<br /><br />Seriously I've never seen a movie with worse audio. There are scenes where people are walking through the grass, and you can hardly hear them over their footsteps. They must be miking their feet. <br /><br />You know how in some movies they forget a line, so they have to dub it in on a shot of the back of someone's head. Here the editors were not that clever. There is actually a scene where Shannon Tweed's character says her line without moving her lips at all!<br /><br />I'm pretty sure for their background sound they played effects loops live while shooting, because in a lot of scenes the sound effects will either be different or be absent whenever the camera changes angles.<br /><br />I could write a lot more on how bad the audio is in this movie.<br /><br />Other Nuggets:<br /><br />In this movie they probably consider the opening credits to be special effects because they seemed so challenging to produce. The main title and the first few names in the opening credits are in white text over a white sky, and they wobble as if they were carefully hand painted on each frame.<br /><br />The reuse of extras in this movie is incredible. There are about 15 rebels in the cast, and yet in any given battle thirty or more of them will be killed. If only the film were high enough quality to distinguish which ones were dying over and over.<br /><br />It's also interesting to note that the rebels are usually killed by explosions that are always between 30 and 200 feet away. There is one scene one scene when some of the rebels are running out of their huts in the rebel base, and one huts shakes as the rebel exits the door. It makes you wonder if the hut will last long enough to encounter the inevitable explosion.<br /><br />There is a blue helicopter that looks as menacing as a pair of running shorts, but somehow is equipped with an infinite supply of missiles. When they show the missiles being shot out of the helicopter's missile bays, the often shoot of in unpredictable directions very closely resembling large bottle rockets. They still manage to hit their targets with ease, which as noted above is always a very safe distance away from the rebels they kill. Note the recycled footage of the pilot pressing the LIVE button to fire the missiles (because it's printed vertically, the first few times we saw it, we read it as the ""EVIL"" button).<br /><br />Notice how the grenade launcher they use, produces identical explosions to those that are created by the helicopter missiles. It's also fun in many scenes how the actor in the foreground is shooting in a completely different direction than the group of enemy soldiers that he is killing. And frequently, characters shoot a disproportionate number of bullets to the soldiers who are killed (like when a short burst fire kills a large group of enemies).<br /><br />Yes this movie is very very very bad. The plot was thought out almost as well as a 5 year old's soccer game, and the editing is the worst I've ever seen. But honestly, sometimes it's fun spend 90 minutes laughing at a group of adults who sincerely took part in such a terrible movie.",0
"During my trip in a youth leadership forum, I was channel surfing until I found ""Tommy Boy"" on TBS. Since I have never seen this film before, I wanted to check it out. My roommate, who have already seen this, told me, ""This movie is a classic."" After seeing the whole movie, I came to the conclusion that he was right.<br /><br />""Tommy Boy"" is constantly funny from beginning to end, thanks to the comedic duo of Chris Farley and David Spade. Farley is a riot as the title character, a spastic doofus who just sails through life as if it wasn't important. His slacker-esqe ways soon come to a halt when his father (Brian Dennehy), a wealthy ""Break Pads King"", dies of a heart attack on his wedding day. This leads Tommy, with the help of his sarcastic childhood friend Richard (David Spade), to hit the road to sell enough break pads to save the company.<br /><br />The main reason ""Tommy Boy"" works are the funny performances from the lead cast. Farley is the funniest person in this movie, the second funniest person being Spade and the third being Rob Lowe as the film's villain who has bad luck. Another funny guy is Dan Aykroyd as Ray Zalinsky, a well-known auto parts extraordinare.<br /><br />Another reason the movie works is the large amount of jokes. Chris Farley has hilarious slapstick moments, and David Spade has funny snide comments and one-liners. The gags in the movie (some which involves a deer and a airplane bathroom) are laugh-out-loud funny, thanks to director Peter Segal (Naked Gun 33 1/3), writers Bonnie & Terry Turner<br /><br />(3rd Rock From the Sun, That 70s Show), and the cast.<br /><br />""Tommy Boy"" is a really funny movie, although for some unknown reason most film critics (including Roger Ebert) find it horrible and unfunny. (I wonder when their sense of humor died.) I recommend ""Tommy Boy"" for those who are great fans of comedy. Thank you very much, roommate.",1
"Okay, so I'm a sucker for a good documentary, particularly where it tells a modern-day Don Quixote story. A caveat: I met Mark Borchardt in the winter of 1995/96 while he was still working on Coven. But I'll save that story for later. American Movie, which commenced production not long after, accurately portrays the person that I knew, although in greater depth than I expected or believed existed. This is simultaneously a very funny and very sad film, and is brilliantly executed. Mark comes across as his own worse enemy: his childlike ambition and optimism -- which I admire -- is undermined by his apparent artistic ineptitude as well as his bizarre fiscal expectations. But he's also a charismatic guy. His loyal Sancho Panza sidekick is equally likeable: loyal, if frazzled, to the core. Like Don Quixote, American Movie presents an often-ignored inefficient aspect of freedom -- that people will be drawn toward professions to which they are not particularly well-suited, irrespective of repeated failure. It is a great film.",1
"In short, this movie is a declaration of artistic bankruptcy.<br /><br />Almodovar is easily the most important European film maker of the 80s and 90s. No other living director has shaped the style and contents of present-day European cinema more than him. It is therefore not easy to say that his latest effort is not just another disappointment after two lackluster films, but rather a complete and total disaster confirming that he has run out of ideas, out of humour and, worst of all, empathy for the characters he creates.<br /><br />That is not due to the complexity of the story. All Almodovar films are almost impossible to summarize. This time, in fact, it's rather easy if you are familiar with his earlier work. ""Broken Embraces"" is a remake of ""Law of Desire"", only this time the director is straight and the jealous jilted lover is a millionaire.<br /><br />For those of you not familiar with that film, I'm doing a summary. If you don't want to know too much, please skip this paragraph. A blind man, who used to be a famous movie director, seduces a sexy buxom woman reading a paper to him after a chance street encounter (yes, really, that's how it starts). Just then he gets a visit by his agent and best friend. He mentions to her that he has learned from the paper that a certain millionaire has died, which takes the story 14 years back. He can still see and is about to direct his next film. He stars the inexperienced mistress of the said millionaire as the lead, as he is instantly smitten with her. The millionaire discovers their affair via silent videos made by his gay son, which he has lip-synched by an interpreter (a few great scenes: Cecilia Roth). After violent quarrels, the mistress escapes with the director to a seaside resort where he learns that the millionaire, who produced the film, had it released in the worst possible edit, destroying the director's reputation. The couple decides to return, but has an accident in which the director turns blind and the would-be actress dies. Back in the present, he learns that his agent has preserved the film's negatives and starts to reconstruct it.<br /><br />As in ""Bad Education"", there are various sub plots to beef up this rather thin story, and as in ""Bad Education"", the result is more confusing than satisfactory. For instance, the agent's son, who works as a DJ, has an accidental drug overdose - which is completely unnecessary for the plot, and also interpreted rather badly.<br /><br />Mostly, however, the actors are not to blame, but the way their characters are written. Blanca Portilla as the agent has so many skeletons in her closet that not even a brilliant performance can save the character from ridicule. Lluis Homar is an old man's dream of a protagonist, living in an artificial world where an English alias and a few sweet words can seduce any super model. And Penelope Cruz is the embodiment of this old man's sexual fantasy. Her character is completely lifeless. It remains thoroughly incomprehensible why she would go from one old man, who at least helped her family, to a slightly less old man, who isn't charming enough to convince as either a romantic hero or a passion fuse.<br /><br />But all these shortcomings wouldn't make this film so awful. However, Almodovar does the worst possible thing of a director (or any type of storyteller) running out of ideas: he quotes himself, something he has increasingly done, and to very little benefit. The film-within-the-film, which ""Broken Embraces"" uses as a plot-driving device, is actually ""Women at the verge of a nervous breakdown"" (1988), only this time it is called ""Chicks and Suitcases"". This rather unimaginative title may give you a hint how this beloved classic is treated here: while the dialog making up the final ten minutes of ""Broken Embraces"" is a frantic, over-the-top exchange of screwball one-liners in the original film, here it is a stern, colorless, pesky business encounter.<br /><br />In conclusion, this is the D.O.A. brainchild of an exhausted creator of past marvels, pretty much as awful and disappointing as the last Indiana Jones feature. Maybe not so many people would agree with that, because Almodovar used to be such a genius. I'd rather offer my respect to his accomplishments by humbly asking the reader to watch ""All about my mother"", or ""Tie me up"", or ""High Heels"", or ""Matador"", all of which bear witness to Almodovar's unique and unmatched talent. A few more film like this, and his legacy may very well be destroyed for good.",0
"Nigel Balchin's maze-like novel 'A Way Through the Wood' has been adapted by Julian Fellowes who also directs this 'terribly British' drawing room suspense piece. It is a film whose effect relies on the cast portraying the varyingly benign/malignant characters and it is here that Fellowes' directorial choices are superb. The story has a linear line that is easy to follow, but the beauty of the film is the metamorphosis of each player as a single incident ignites a minefield of disasters.<br /><br />James Manning (Tom Wilkinson) is a successful business obsessed solicitor in London, married to Anne (Emily Watson) who needs more in her life: the couple being childless live in the country in a beautiful estate, assisted by their long term 'cleaner' Maggie (Linda Bassett). They attend social outings and meet, among others, William Bule (Rupert Everett), the passively lazy wealthy neighbor. Anne decides they should entertain their neighbors and against gruff James' protestation Anne proceeds with planning: James arranges to 'not attend due to business'. On the night of the party there is a hit and run accident in which Maggie's husband is accidentally killed by someone in a Range Rover (she observed). When James returns home he sees a scratch on William's Range Rover and suspects William to be the perpetrator. Anne discourages James from going to the police with the information -'what possible good can it do but ruin Bill's life as a socialite and father and son of an important scion?'. From this first 'lie' the virus spreads: James confronts Bill who talks James out of going to the police, Anne confesses it was she who was driving Bill's Rover and is the one responsible, James convinces Anne to keep it quiet because it would ruin his reputation, Anne confesses she is having an affair with Bill, and the three of them concur that they will stick together on their big lie for the sake of the greater good. Anne eventually succumbs to the guilt of not telling her beloved Maggie that she is the one responsible and Maggie, herself guilty of a previous theft whose life was saved by Anne's mercy to hire her anyway, is the agent who draws the story to its surprising conclusion. Lies begat lies that begat lies, et cetera.<br /><br />The major impact of this intrigue is the manner in which the isolated tragedy impacts each of the characters involved. Each changes in a dramatic way. Tome Wilkinson gives the finest performance of a career filled with brilliant performances: he is able to say more with his posture and facial expressions than about any actor before the audience today. Likewise the gifted Emily Watson adds yet another fine role to her repertoire as does the surprisingly smarmy Rupert Everett who, despite being yet another wealthy British 'gentleman', gives us a man both arid of spirit and yet ultimately needy. And the always-fine Linda Bassett takes a small role and finesses it making her character quietly central to the chaotic web of lies.<br /><br />The cinematography by Tony Pierce-Roberts and the musical score by Stanislas Syrewicz add immeasurably to the multiple atmospheres the story encounters. This is ensemble playing at its finest, which always means that the director (Julian Fellowes) has a fine grasp on the piece. The interplay of these fine people makes the dodgy story work very well indeed. Grady Harp",1
"Errol Flynn at his best as Robin Hood of the West, fighting military red tape, confederates , indians and carpetbagger business crooks singlehanded to his great and final heroic end. Not to forget the ever reliable O. de Havilland as Lady Mary of the west. Never try to link this story to the facts and the real persons, it doesn't work out. Just enjoy it, because nobody ever claimed to make documentaries when Raoul Walsh and Errol Flynn co-worked.",1
"Good movie, all elements of a good movie was there, story, actors, script, and direction. I was on the edge of my seat the whole time.<br /><br />No question about it, is a low budget film, but I liked it more than many big budget films.<br /><br />Andres Bagg plays Martin Sanders, who is dealing with his unfaithful wife. Then a voice in the telephone and then just fear.<br /><br />Virginia Lustig is beautiful and brings a powerful performance. She is an excellent part to the film.<br /><br />I liked the increasing ambiguity near the end, even though we know that the main character can be involved, we continued seeing everything from his point of view and asking: Who is the killer?",1
"In the year 2000 (keep in mind, this is two years ago, not four), two men had the motivation to create the most miraculous piece of art on this side of the Mississippi.<br /><br />Thanks to Jere Cunningham and Tom Flynn, the world can now enjoy Second String, a delicious TV movie depicting a tale of a rag-tag gang of second stringers (thus the title) who are thrust into the position of starters due to an order of bad oysters.<br /><br />Because of the motivational direction of both the director Robert Lieberman and the Buffalo Bills' last minute QB, Dan ""Give 'em hell"" Heller (portrayed by Canadian actor, Gil Bellows) the oft Super Bowl snake-bitten Bills find themselves in the ultimate position.<br /><br />With an intriguing mix of internal and external conflict, a love story, comraderie that only the fine sport of football can bring, and an overall theory that the underdog can compete, Second String is an excellent movie worthy of viewing every possible moment that it appears on TNT.<br /><br />The only thing potentially bad about this production is the spelling of the Costume Designer's first name, Jenifur Jarvis.<br /><br />",1
"... what a porn movie would look like if you took out the sex and just left in the bad dialog, cheap sets and bad acting, you would have Galaxina.<br /><br />This film came out when the Original Star Wars proved there was a market for Science Fiction. This in turn lead to some gems such as Alien and a revitalized Star Trek. Unfortunately, it also led to some bad movies, and this was obviously one of them. (I say obviously, because I hadn't even heard of this film until a few days ago.I missed it when it came out in 1980.) <br /><br />Here's the underlying problem. Dorothy Stratton couldn't act, so for most of the movie, they didn't even let her try. I understand her tragic death has given this film an undeserved cult status, but for the life of me I can't understand why.<br /><br />Clearly, the movie tried to Spoof Star Wars, Star Trek and Aliens, but they clearly don't understand than when you spoof something, it has to be FUNNY! This movie wasn't, or at least, the comic timing on jokes that could have been funny weren't. Science Fiction is ripe for parody, as Spaceballs and Galaxy Quest proved. This movie, however, did it poorly.",0
"I got a kick out of Reynolds saying to his attorney, ""look,I've done a lot of shi%ty thing in my life, but I never killed anyone."" Obviously he forgot about his career which slid down hill after he started making stupid movies like 'Cannonball Run.' Physical Evidence was originally supposed to be a sequel to 'The Jagged Edge' that Glen Close sanely rejected. The verdict is in, avoid Physical Evidence.",0
"Naach would have won an Razzie for the Worst Film in 2004 (may be overall too) if it were global. When it comes acting badly (aka showing attitude/yawning/over (not) acting) Halle Berry is no match for Antra Malli. While the catwoman had storeline, supposedly hot actress in microscopic costume, and some action sequences, Naach had nothing at all.<br /><br />One of those movies which makes me wonder why IMDb does allow one to rate a movie as 0/10. Yet again, I think that movie does not even deserve a 0. It has to be something negative or minus infinity.<br /><br />OK what about the plot outline? It is a funda-giving, arrogant, full of attitude choreographer meet an useless, skill-less, loafer who aspires to be an actor tale. The story is so short that if just another sentence, IMDb might ban me for writing a spoiler. About the story-telling? Its like a bunch (sorry 2 people for the most part) of people moving in super slow motion. Don't try this movie if you have bought new DVD-player. You would end up believing that either DVD is in bad shape or DVD-player is struck. Not its fault at all.<br /><br />At the end of it all, you end up giving some credits to the director. At least he realized that both Antra Malli and Abhishek Bachan (at least at that time) can't speak dialogues convincingly, so there are not too many dialogues in this movie. So, you can at least sleep your way through the movie, with some annoying noises from those Antra-malli song sequences.<br /><br />Do watch this movie if you are new to Bollywood Cinema. Once you have tolerated this movie, you would be able to see any Bollywood movie and enjoy it.<br /><br />There can't be worse 3 hour torture than this!",0
"...an incomprehensible script (when it shouldn't have been) dependent on a rather flaky voice-over.<br /><br />The animation, however, show real talent.<br /><br />Quite visually impressive.",0
One of those TV films you saw in the seventies that scared the hell out of you when you were a kid but still gives you an eerie feeling. No great actors or expensive production but everytime that phone rings......,1
"Whoa. I mean, whoa. I mean, whoa whoa.<br /><br />I saw this movie, waaay back when I was eight, in 1996. Back then, CGI films were a rarity; and good ones even more so. Also, back then we listened to things called CD players. But I digress. I used to like this movie a lot, way back then, and up till viewing it again, I've held reaally fond memories of it. Hey, it's Don Bluth! Anyone who hates ""All Dogs Go to Heaven"" is clearly a robot. But, again, I digress.<br /><br />Then, I saw it again. This really isn't one of his best, I can say now, eleven years later. I've seen a lot more films, and I've garnered a little bit more knowledge. Now, sure, the voice acting is good, I'll give 'em that. Story's...okay. I mean, we see it all the time. A LOT. But, it works. The musical numbers are what irk me. This would've been more at home in the eighties, with these kind of musical numbers. In '96, most kids movies had epic numbers, like the Lion King (which came out a year or so previous, but whatever)or stuff like that. You get showtunes here, vaudeville style.<br /><br />The animation kind of hurts, too. At times choppy, and at others completely changing style and format with the change of a shot, it's really hard not to notice.<br /><br />I still like ""All Dogs Go to Heaven, but this could've been waaay better.<br /><br />4/10",0
"Dr. Franz Tobel, a Swiss scientist, is smuggled out of his home country by Sherlock Holmes in order that the Nazi agents spying him do not get his invention of a new bomb sight. Arriving in London, he takes residence with Holmes and Watson, but goes out for a visit with his girlfriend, Charlotte Eberli, where he leaves a clue for Holmes as to the locations of his bomb sight, which he has divided into four pieces, but Holmes' eternal nemesis, Professor Moriarity, is also seeking the bomb sight to sell to the Nazis, and abducts Dr. Tobel and the clue left at Charlotte's, a code series of dancing men, which both Holmes and Moriarity are both unable to decipher completely. Holmes eventually discovers the clue to the code and get the location of the fourth piece of the bomb sight, but Moriarity has the other three and a showdown is inevitable. Very good entry in the Holmes series with plenty of mystery and guesswork to go about. Atwill's portrayal of Moriarity is more sadistic than the cunning sort described in the Doyle stories (or George Zucco's performance in The Adventures of Sherlock Holmes), but Atwill's skills as an actor makes his Moriarity quite the benevolent fellow. The script and direction both make this entry more of a cat and mouse game between the two characters and that is one of the reasons this entry succeeds so well. Great job on the cinematography as well. Rating, 8.",1
"Do people rate this movie highly because it's a foreign war movie???<br /><br />To me it's nothing more than a bad Hollywood war movie in German.<br /><br />This movie is so bad on so many levels. To even mention it along with Platoon or Full Metal Jacket is absurd. The battle sequences are pathetic, the dialog and acting atrocious.<br /><br />This so called group of ""storm troopers"" are regulars in the Wermacht. Not SS troops. There is so much wrong with this movie it's sad. Bad editing, bad acting. It's got it all.<br /><br />The movie goes on and on and on as though the audience should be made to suffer as much as the soldiers did.<br /><br />I read in a review that the this film had a $20 million budget.<br /><br />For real? Where was it spent? In the fake train car sequences? In the pathetic ""special effects""? Ugh.<br /><br />As a WWII history buff, and WWII movie fan, I found this movie to be a serious disappointment.<br /><br />For an excellent alternative war movie check out ""The Beast"". (Not a WWII movie, but still outstanding)<br /><br />Don't bother with this one.",0
"This was a sordid and dreary mess. I needed a shower when it was over. It goes something like this- some socialites are murdered and a woman homicide detective is assigned to the case. She discovers that the victims belonged to an underground lesbian society, and she befriends an associate of the group who may have relevant information. Since the detective is an attractive woman, of course she is horny and intrigued (which reveals much about Hollywood and its psychosis about women). What's surprising is that none of this is very sexy or interesting, just depressing and yucky. Ellen Barkin gives a respectable performance as the lead detective, and Julian Sands provides unintentional laughs as a cross-dressing psychiatrist, which is why it escapes a one-star rating.",0
"** out of **** stars<br /><br />Let's see...14 divided by 20 times the square root of 13 equals 23, which was my departed grandmother's favorite number and the year she was born, 23 minutes past the 23rd hour. Assign the number any way you choose and ooh be very scared. Be EXTREMELY scared when you throw in a brain-dead looking mutt to go with 23, and you have Schumacher's latest attempt at a dark suspense fest with The Number 23. Oh yeah, 23 is also my record in Cuervo shots at my favorite dive on 23rd street in the 23rd state in the union.<br /><br />Carrey carries the film to about it's halfway point, then we lose sight of him, not caring much. Don't look for any crazy expressions to come from the comedian Carrey, as you have seen in The Mask and Me, Myself and Irene. No. And don't expect an embodiment of a character as he did with Andy Kaufman. This role is a sad and peculiar devolvement for Jimbo. Where's The Riddler when you need him! I know, we don't need him. Virginia Madsen, like usual, is underused as the supportive, speculative and peculiar wife. Her talent, like Carrey's, is suppressed, and it's almost painful to watch her try to rescue her underdeveloped character from near anonymity. <br /><br />To give credit where credit is due, there are a couple of interesting scenes in The Number 23 that showcase some very crafty cinematography. They are arresting enough on their own without having to be convoluted within the incoherent narrative of this silly story.<br /><br />I don't know about you, (and I realize this is a work of absolute fiction) but I don't know of anyone who often reads his novel in a dank, dark basement, or spends his time at graveyards on a regular basis like Carrey does in this movie. Schumacher keeps his film dark and blood-red and gloomy and rainy and smoggy and gloomy and rainy and dank and on and on and on from beginning to end. Even Flatliners and The Lost Boys had a little more daylight in them, and we're talking about medical students obsessed with death and teenage vampires!<br /><br />If you feel like watching this film, even if it's out of mere curiosity...make sure you do it while enjoying about 23 catnaps, that way you can kill 23 birds with one stone.",0
"When this movie firt came out in 1995, I found it amazingly great. Especially with Sandra Bullock.After having watched her brilliant performance in Speed , i was ready to enjoy any of her movies.<br /><br />Back to The Net, it was a movie that keeps you in suspence.All in all, i enjoyed it so I give it a **** out of *****.",1
I can only think of one reason this movie was released. To capitalize off the upcoming fame of Guy Pearce. This movie has no merit at all and needlessly trashes Errol Flynn's memory. The homosexual encounter was pure speculation. The disdain shown for Flynn in this movie is palpable. An easy way to slander an actor who died years ago. Horrible and embarrassing. Very disappointing. Don't waste your time on this utter trash. Watch My Wicked wicked ways if you want to learn about this fine actor or read his autobiography. This movie is NOT the way.,0
"""The Patriot"" staring Steven Segal is a late 90's thriller/action movie that is not really a thriller and not really an action movie; rather it is Steven Segal playing Steven Segal by another name, but this time he is a Native American country doctor who kicks butt every now an again. Baring the obvious plot line holes, the movie itself is absolutely amazing in terms of the blatant disregard for character devolvement. <br /><br />From a marketing standpoint, I was left asking myself, ""who in the world were they aiming at?"" The bio-thriller plot-line is way off the mark for the middle America crowd and Segal as silk cowboy would never sell to anyone even if you deep fried him and put him between a kripsy-cream donut. The whole movie is just way out there, even for Segal fans, because it simply does not deliver on any level.",0
"Okay, here is a really short review: this movie blowed. I wish I could just have a review that stated this simple principle, but I must bore you with more bad review type words like 'horrible' 'clichéd' and 'unwatchable.' It's the type of film you watch when you are drunk or are stuck on a desert island with nothing else to do. Here's the premise: the vice president is captured by a terrorist group at a play-off hockey game and only Van Damm can stop the madness. Truly, truly terrible, but then again, I didn't pay to see it the first time around and only my dad felt the absence of girth in his wallet after this movie. I hate the fact he is a Republican and all, but then again, he did spare me the horror of paying for this piece of garbage. Okay, that is now enough space to be recognized as a review, so I bid adieu.",0
